Capability,Repositories,Recommendation,Reason
Web Enumeration,web-app-quick,Archive,Duplicate/Lower score
Web Enumeration,web-hunter,Archive,Duplicate/Lower score
Web Enumeration,webhook-reporter,Archive,Duplicate/Lower score
Web Enumeration,webshell-management,Archive,Duplicate/Lower score
Web Enumeration,websocket,Archive,Duplicate/Lower score
Web Enumeration,web_assets,Archive,Duplicate/Lower score
Web Enumeration,web_cache_deception,Archive,Duplicate/Lower score
Web Enumeration,web_enum,Archive,Duplicate/Lower score
Web Enumeration,web_pipeline,Archive,Duplicate/Lower score
Web Enumeration,web_recon,Archive,Duplicate/Lower score
Web Enumeration,xss,Archive,Duplicate/Lower score
Web Enumeration,__init___135,Archive,Duplicate/Lower score
Web Enumeration,__init___218,Archive,Duplicate/Lower score
Web Enumeration,__init___35,Archive,Duplicate/Lower score
Web Enumeration,exploit,Archive,Duplicate/Lower score
Web Enumeration,exploit-injection_2,Archive,Duplicate/Lower score
Web Enumeration,vulns,Archive,Duplicate/Lower score
Web Enumeration,vuln_correlator,Archive,Duplicate/Lower score
Web Enumeration,vuln_pipeline,Archive,Duplicate/Lower score
Web Enumeration,API,Archive,Duplicate/Lower score
Web Enumeration,INSTALL,Archive,Duplicate/Lower score
Web Enumeration,sqlmap,Archive,Duplicate/Lower score
Web Enumeration,summary,Archive,Duplicate/Lower score
Vulnerability Scanning,eino_checkpoint,Archive,Duplicate/Lower score
Vulnerability Scanning,portscan-all-tcp-ports,Archive,Duplicate/Lower score
Vulnerability Scanning,portscan-top-100-udp-ports,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnerability-triage,Archive,Duplicate/Lower score
Vulnerability Scanning,checkpoint,Archive,Duplicate/Lower score
Vulnerability Scanning,checkpoint-manager,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-authz_1,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-authz_3,Archive,Duplicate/Lower score
Vulnerability Scanning,graphql-scanner,Archive,Duplicate/Lower score
Vulnerability Scanning,masscan,Archive,Duplicate/Lower score
Vulnerability Scanning,masscan_2,Archive,Duplicate/Lower score
Vulnerability Scanning,urlscan,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-auth_3,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-ssrf_3,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnerability,Archive,Duplicate/Lower score
Vulnerability Scanning,workflows,Archive,Duplicate/Lower score
Vulnerability Scanning,wpscan,Archive,Duplicate/Lower score
Vulnerability Scanning,checkov,Archive,Duplicate/Lower score
Vulnerability Scanning,s3scanner,Archive,Duplicate/Lower score
Vulnerability Scanning,s3_scanner,Archive,Duplicate/Lower score
Vulnerability Scanning,scan_pipeline,Archive,Duplicate/Lower score
Vulnerability Scanning,scan_running,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-auth,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-authz,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-authz_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-auth_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-injection,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-injection_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-xss,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-xss_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnerability-management,Archive,Duplicate/Lower score
Vulnerability Scanning,balanced-active-scan,Archive,Duplicate/Lower score
Vulnerability Scanning,BigQueryInjection,Archive,Duplicate/Lower score
Vulnerability Scanning,cache,Archive,Duplicate/Lower score
Vulnerability Scanning,checkpoint-provider,Archive,Duplicate/Lower score
Vulnerability Scanning,concurrency,Archive,Duplicate/Lower score
Vulnerability Scanning,context,Archive,Duplicate/Lower score
Vulnerability Scanning,conversation_1,Archive,Duplicate/Lower score
Vulnerability Scanning,cve_mapper,Archive,Duplicate/Lower score
Vulnerability Scanning,cvss,Archive,Duplicate/Lower score
Vulnerability Scanning,database,Archive,Duplicate/Lower score
Vulnerability Scanning,DB2Injection,Archive,Duplicate/Lower score
Vulnerability Scanning,db_1,Archive,Duplicate/Lower score
Vulnerability Scanning,db_test,Archive,Duplicate/Lower score
Vulnerability Scanning,deliverables,Archive,Duplicate/Lower score
Vulnerability Scanning,eino_adk_run_loop,Archive,Duplicate/Lower score
Vulnerability Scanning,eino_meta_test,Archive,Duplicate/Lower score
Vulnerability Scanning,eino_retriever_adapter,Archive,Duplicate/Lower score
Vulnerability Scanning,eino_sqlite_indexer,Archive,Duplicate/Lower score
Vulnerability Scanning,endpoint-prober,Archive,Duplicate/Lower score
Vulnerability Scanning,ErrorPatternAnalyzer,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-auth_1,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-auth_3,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-injection_1,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-injection_3,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-ssrf_1,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-ssrf_3,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-xss_1,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-xss_3,Archive,Duplicate/Lower score
Vulnerability Scanning,exploitation-checker,Archive,Duplicate/Lower score
Vulnerability Scanning,export,Archive,Duplicate/Lower score
Vulnerability Scanning,export-metrics,Archive,Duplicate/Lower score
Vulnerability Scanning,finalizers,Archive,Duplicate/Lower score
Vulnerability Scanning,FINDINGS-DB,Archive,Duplicate/Lower score
Vulnerability Scanning,findings-provider,Archive,Duplicate/Lower score
Vulnerability Scanning,findings-renderer,Archive,Duplicate/Lower score
Vulnerability Scanning,generators,Archive,Duplicate/Lower score
Vulnerability Scanning,gowitness,Archive,Duplicate/Lower score
Vulnerability Scanning,Hackable2_3,Archive,Duplicate/Lower score
Vulnerability Scanning,handoff,Archive,Duplicate/Lower score
Vulnerability Scanning,index_pipeline,Archive,Duplicate/Lower score
Vulnerability Scanning,Kioptrix_level_1,Archive,Duplicate/Lower score
Vulnerability Scanning,listener_http_test,Archive,Duplicate/Lower score
Vulnerability Scanning,manager,Archive,Duplicate/Lower score
Vulnerability Scanning,manager_start_test,Archive,Duplicate/Lower score
Vulnerability Scanning,menu_system,Archive,Duplicate/Lower score
Vulnerability Scanning,metasploit,Archive,Duplicate/Lower score
Vulnerability Scanning,metasploit_aux,Archive,Duplicate/Lower score
Vulnerability Scanning,metatron,Archive,Duplicate/Lower score
Vulnerability Scanning,migrate,Archive,Duplicate/Lower score
Vulnerability Scanning,nikto,Archive,Duplicate/Lower score
Vulnerability Scanning,nmap-distccd,Archive,Duplicate/Lower score
Vulnerability Scanning,nmap_2,Archive,Duplicate/Lower score
Vulnerability Scanning,notification,Archive,Duplicate/Lower score
Vulnerability Scanning,output-formatter,Archive,Duplicate/Lower score
Vulnerability Scanning,output-formatters,Archive,Duplicate/Lower score
Vulnerability Scanning,payloads,Archive,Duplicate/Lower score
Vulnerability Scanning,pentestTarget,Archive,Duplicate/Lower score
Vulnerability Scanning,pipeline,Archive,Duplicate/Lower score
Vulnerability Scanning,primitives,Archive,Duplicate/Lower score
Vulnerability Scanning,prompt_class,Archive,Duplicate/Lower score
Vulnerability Scanning,pwntools,Archive,Duplicate/Lower score
Vulnerability Scanning,query-execution-result,Archive,Duplicate/Lower score
Vulnerability Scanning,queue-schemas,Archive,Duplicate/Lower score
Vulnerability Scanning,queue-validation,Archive,Duplicate/Lower score
Vulnerability Scanning,report-executive,Archive,Duplicate/Lower score
Vulnerability Scanning,report-executive_3,Archive,Duplicate/Lower score
Vulnerability Scanning,report-generator,Archive,Duplicate/Lower score
Vulnerability Scanning,requester,Archive,Duplicate/Lower score
Vulnerability Scanning,requestercpython-313,Archive,Duplicate/Lower score
Vulnerability Scanning,retriever,Archive,Duplicate/Lower score
Vulnerability Scanning,schema,Archive,Duplicate/Lower score
Vulnerability Scanning,schema_migrate,Archive,Duplicate/Lower score
Vulnerability Scanning,session-manager,Archive,Duplicate/Lower score
Vulnerability Scanning,settings-writer,Archive,Duplicate/Lower score
Vulnerability Scanning,SKILL_10,Archive,Duplicate/Lower score
Vulnerability Scanning,SKILL_15,Archive,Duplicate/Lower score
Vulnerability Scanning,SKILL_21,Archive,Duplicate/Lower score
Vulnerability Scanning,target,Archive,Duplicate/Lower score
Vulnerability Scanning,task,Archive,Duplicate/Lower score
Vulnerability Scanning,test_aup_consent,Archive,Duplicate/Lower score
Vulnerability Scanning,test_benchmark_registry,Archive,Duplicate/Lower score
Vulnerability Scanning,test_cve_db,Archive,Duplicate/Lower score
Vulnerability Scanning,test_cvss,Archive,Duplicate/Lower score
Vulnerability Scanning,test_diff,Archive,Duplicate/Lower score
Vulnerability Scanning,test_findings,Archive,Duplicate/Lower score
Vulnerability Scanning,test_findings_db_reaper,Archive,Duplicate/Lower score
Vulnerability Scanning,test_findings_db_reconciler,Archive,Duplicate/Lower score
Vulnerability Scanning,test_handler_finalizers,Archive,Duplicate/Lower score
Vulnerability Scanning,test_intensity_safe,Archive,Duplicate/Lower score
Vulnerability Scanning,test_orchestrator,Archive,Duplicate/Lower score
Vulnerability Scanning,test_probe_cookie_prefix_bypass,Archive,Duplicate/Lower score
Vulnerability Scanning,test_probe_jwt_jku_x5u_ssrf,Archive,Duplicate/Lower score
Vulnerability Scanning,test_probe_nextjs_rsc_rce,Archive,Duplicate/Lower score
Vulnerability Scanning,test_probe_saml_xsw,Archive,Duplicate/Lower score
Vulnerability Scanning,test_probe_sqli_login_bypass,Archive,Duplicate/Lower score
Vulnerability Scanning,test_sarif,Archive,Duplicate/Lower score
Vulnerability Scanning,tls-analyzer,Archive,Duplicate/Lower score
Vulnerability Scanning,TOKEN-OPTIMIZATION,Archive,Duplicate/Lower score
Vulnerability Scanning,tool,Archive,Duplicate/Lower score
Vulnerability Scanning,types_5,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-authz_3,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-injection_3,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-mapper,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-mappertest,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-ssrf_1,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-xss_1,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-xss_3,Archive,Duplicate/Lower score
Vulnerability Scanning,working_memory,Archive,Duplicate/Lower score
Vulnerability Scanning,xsser,Archive,Duplicate/Lower score
Vulnerability Scanning,_exploit-scope,Archive,Duplicate/Lower score
Vulnerability Scanning,_exploit-scope_1,Archive,Duplicate/Lower score
Vulnerability Scanning,_vuln-scope,Archive,Duplicate/Lower score
Vulnerability Scanning,_vuln-scope_1,Archive,Duplicate/Lower score
Vulnerability Scanning,basic_scan,Archive,Duplicate/Lower score
Vulnerability Scanning,check-env,Archive,Duplicate/Lower score
Vulnerability Scanning,nbtscan,Archive,Duplicate/Lower score
Vulnerability Scanning,oracle-scanner,Archive,Duplicate/Lower score
Vulnerability Scanning,parallel_scans,Archive,Duplicate/Lower score
Vulnerability Scanning,portscan-top-tcp-ports,Archive,Duplicate/Lower score
Vulnerability Scanning,rustscan,Archive,Duplicate/Lower score
Vulnerability Scanning,rustscan_tool,Archive,Duplicate/Lower score
Vulnerability Scanning,smb-vuln,Archive,Duplicate/Lower score
Vulnerability Scanning,terrascan,Archive,Duplicate/Lower score
Vulnerability Scanning,rustscan_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnerability_1,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnscan,Archive,Duplicate/Lower score
Vulnerability Scanning,portscan-guess-tcp-ports,Archive,Duplicate/Lower score
Vulnerability Scanning,active_scanning,Archive,Duplicate/Lower score
Vulnerability Scanning,asset_secrets_scan,Archive,Duplicate/Lower score
Vulnerability Scanning,authenticated_scan,Archive,Duplicate/Lower score
Vulnerability Scanning,check_artifacts,Keep,Highest recovery score
Vulnerability Scanning,check_artifacts_all,Archive,Duplicate/Lower score
Vulnerability Scanning,credentialed-scans,Archive,Duplicate/Lower score
Vulnerability Scanning,dalfox,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-guide,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-ssrf,Archive,Duplicate/Lower score
Vulnerability Scanning,exploit-ssrf_2,Archive,Duplicate/Lower score
Vulnerability Scanning,graphql_scan,Archive,Duplicate/Lower score
Vulnerability Scanning,header_checker,Archive,Duplicate/Lower score
Vulnerability Scanning,portscan,Archive,Duplicate/Lower score
Vulnerability Scanning,preflight-check,Archive,Duplicate/Lower score
Vulnerability Scanning,scan4all,Archive,Duplicate/Lower score
Vulnerability Scanning,scanners,Archive,Duplicate/Lower score
Vulnerability Scanning,scanner_5,Archive,Duplicate/Lower score
Vulnerability Scanning,scan_optimizer,Archive,Duplicate/Lower score
Vulnerability Scanning,shannon-scan,Archive,Duplicate/Lower score
Vulnerability Scanning,smart-scan,Archive,Duplicate/Lower score
Vulnerability Scanning,smart-scan-expanded-toolset,Archive,Duplicate/Lower score
Vulnerability Scanning,smart-scan-on-search,Archive,Duplicate/Lower score
Vulnerability Scanning,sslscan,Archive,Duplicate/Lower score
Vulnerability Scanning,ssl_checker,Archive,Duplicate/Lower score
Vulnerability Scanning,test_authenticated_scan_coverage,Archive,Duplicate/Lower score
Vulnerability Scanning,test_auth_scan_e2e_smoke,Archive,Duplicate/Lower score
Vulnerability Scanning,test_checkpoint,Archive,Duplicate/Lower score
Vulnerability Scanning,test_scanners,Archive,Duplicate/Lower score
Vulnerability Scanning,tool-checker,Archive,Duplicate/Lower score
Vulnerability Scanning,urlscan_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-hypothesizer,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-scanner,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-ssrf,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-ssrf_2,Archive,Duplicate/Lower score
Vulnerability Scanning,vulnerability_concepts,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln_analysis,Archive,Duplicate/Lower score
Vulnerability Scanning,xss_scan,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-authz_1,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-auth_1,Archive,Duplicate/Lower score
Vulnerability Scanning,vuln-injection_1,Archive,Duplicate/Lower score
Assessment,eino_checkpoint,Archive,Duplicate/Lower score
Assessment,portscan-all-tcp-ports,Archive,Duplicate/Lower score
Assessment,portscan-top-100-udp-ports,Archive,Duplicate/Lower score
Assessment,vulnerability-triage,Archive,Duplicate/Lower score
Assessment,checkpoint,Archive,Duplicate/Lower score
Assessment,checkpoint-manager,Archive,Duplicate/Lower score
Assessment,exploit-authz_1,Archive,Duplicate/Lower score
Assessment,exploit-authz_3,Archive,Duplicate/Lower score
Assessment,graphql-scanner,Archive,Duplicate/Lower score
Assessment,masscan,Archive,Duplicate/Lower score
Assessment,masscan_2,Archive,Duplicate/Lower score
Assessment,urlscan,Archive,Duplicate/Lower score
Assessment,vuln-auth_3,Archive,Duplicate/Lower score
Assessment,vuln-ssrf_3,Archive,Duplicate/Lower score
Assessment,vulnerability,Archive,Duplicate/Lower score
Assessment,workflows,Archive,Duplicate/Lower score
Assessment,wpscan,Archive,Duplicate/Lower score
Assessment,checkov,Archive,Duplicate/Lower score
Assessment,s3scanner,Archive,Duplicate/Lower score
Assessment,s3_scanner,Archive,Duplicate/Lower score
Assessment,scan_pipeline,Archive,Duplicate/Lower score
Assessment,scan_running,Archive,Duplicate/Lower score
Assessment,vuln-auth,Archive,Duplicate/Lower score
Assessment,vuln-authz,Archive,Duplicate/Lower score
Assessment,vuln-authz_2,Archive,Duplicate/Lower score
Assessment,vuln-auth_2,Archive,Duplicate/Lower score
